id.condition,strides,drops,strides.cut,strides.new.length,h.original,h.random,h.contiguous
S002_G01_D02_B02_T01,196,0.1,19,177,0.841585738133253,0.837151757436015,0.82264747852613
S002_G01_D02_B02_T02,197,0.1,19,178,0.683770575103136,0.725251040807228,0.693930162813449
S002_G01_D02_B02_T03,197,0.1,19,178,0.855354841657313,0.851282481287869,0.866554256158466
S002_G01_D02_B03_T01,197,0.1,19,178,0.852709692106312,0.848858438171314,0.879683538055684
S002_G01_D02_B03_T02,197,0.1,19,178,0.947767090001858,0.946974637577287,0.947765366318417
S002_G01_D02_B03_T03,197,0.1,19,178,0.78784189259805,0.77997148987462,0.795714235569084
S003_G01_D01_B01_T01,223,0.1,22,201,0.941773788769519,0.958383950620316,0.95534675998273
S003_G01_D01_B01_T02,229,0.1,22,207,0.846323801870759,0.787224945909553,0.848047046141743
S003_G01_D01_B01_T03,229,0.1,22,207,0.951410165360579,0.918637788366189,0.82891987055067
S003_G01_D01_B02_T01,231,0.1,23,208,0.785851257111739,0.785863442331425,0.813997690190559
S003_G01_D01_B02_T02,230,0.1,23,207,0.775559150257669,0.77948425907873,0.786189065140848
S003_G01_D01_B02_T03,234,0.1,23,211,0.648817732979374,0.569692808180761,0.660118400986417
S003_G01_D01_B03_T01,230,0.1,23,207,0.732004362354059,0.749416614664175,0.742989367179563
S003_G01_D01_B03_T02,232,0.1,23,209,0.778245483713453,0.791320556254425,0.77240698914454
S003_G01_D01_B03_T03,230,0.1,23,207,0.656885606435952,0.655042129087301,0.665107500232856
S003_G01_D02_B01_T01,227,0.1,22,205,0.88343088162358,0.854212448498432,0.891820709775966
S003_G01_D02_B01_T02,224,0.1,22,202,0.894413640409162,0.928432873493464,0.909247983552746
S003_G01_D02_B01_T03,225,0.1,22,203,0.8758641227706,0.871895356287151,0.877794165369863
S003_G01_D02_B02_T01,228,0.1,22,206,0.930450559052127,0.931790494977301,0.941083858563643
S003_G01_D02_B02_T02,230,0.1,23,207,0.782392605657124,0.783572362175744,0.785860191545319
S003_G01_D02_B02_T03,233,0.1,23,210,0.599798189597948,0.651810508444729,0.603383928432487
S003_G01_D02_B03_T01,233,0.1,23,210,0.937514470788198,0.950346485839548,0.949550143625168
S003_G01_D02_B03_T02,234,0.1,23,211,0.845766510244242,0.847313473144838,0.858227679148528
S003_G01_D02_B03_T03,229,0.1,22,207,0.863082794887091,0.919436790694889,0.850440820001476
S004_G01_D01_B01_T01,209,0.1,20,189,0.449901105938387,0.485642749103385,0.451236508887481
S004_G01_D01_B01_T02,212,0.1,21,191,0.740883898777779,0.749946140534194,0.750231505180925
S004_G01_D01_B01_T03,211,0.1,21,190,0.558941807440428,0.571657296565042,0.538093515576882
S004_G01_D01_B02_T01,211,0.1,21,190,0.712240572237634,0.713176076910622,0.745960007556677
S004_G01_D01_B02_T02,214,0.1,21,193,0.511606588124862,0.480438042572176,0.549085231103082
S004_G01_D01_B02_T03,212,0.1,21,191,0.662704875590936,0.694242292653064,0.670294553066878
S004_G01_D01_B03_T01,215,0.1,21,194,0.725650162519561,0.76649655623594,0.730029530010214
S004_G01_D01_B03_T02,215,0.1,21,194,0.783487463911518,0.816683733190115,0.793568913784408
S004_G01_D01_B03_T03,213,0.1,21,192,0.623677475389724,0.611989003239189,0.615506093092734
S004_G01_D02_B01_T01,205,0.1,20,185,0.493483085656989,0.477464413051926,0.480487922039337
S004_G01_D02_B01_T02,206,0.1,20,186,0.627432577159658,0.639167396829619,0.626491252208586
S004_G01_D02_B01_T03,205,0.1,20,185,0.60969509241329,0.623060951140766,0.603745012926632
S004_G01_D02_B02_T01,206,0.1,20,186,0.577866835720713,0.600035349664311,0.568135026366576
S004_G01_D02_B02_T02,207,0.1,20,187,0.725837304629234,0.736920128606185,0.760333522143153
S004_G01_D02_B02_T03,211,0.1,21,190,0.690856167421542,0.733323391007561,0.686236565211077
S004_G01_D02_B03_T01,209,0.1,20,189,0.721892012585785,0.701757143957314,0.760747364641863
S004_G01_D02_B03_T02,208,0.1,20,188,0.628275137233804,0.652307604993049,0.628925238222745
S004_G01_D02_B03_T03,209,0.1,20,189,0.75371416969757,0.741490095332721,0.754737016649672
S005_G01_D01_B01_T01,238,0.1,23,215,0.938659582617376,0.876437976443617,0.948551844174556
S005_G01_D01_B01_T02,243,0.1,24,219,0.761104435263299,0.789316281873096,0.75576259017248
S005_G01_D01_B01_T03,242,0.1,24,218,0.797359624558463,0.795452262640421,0.77577311983404
S005_G01_D01_B02_T01,247,0.1,24,223,0.76138071629813,0.772534703445187,0.763918713990523
S005_G01_D01_B02_T02,247,0.1,24,223,0.778022435637212,0.800837221659568,0.786294511440484
S005_G01_D01_B02_T03,247,0.1,24,223,0.878541990240609,0.903447126534253,0.8918113180481
S005_G01_D01_B03_T01,246,0.1,24,222,0.783721327183509,0.78114578721034,0.786548246565785
S005_G01_D01_B03_T02,247,0.1,24,223,0.909261926381161,0.937869776829956,0.920295065148077
S005_G01_D01_B03_T03,244,0.1,24,220,0.968418413040618,0.83635760781761,0.976734496447942
S005_G01_D02_B01_T01,235,0.1,23,212,0.903006571357145,0.909884515356165,0.903558752348236
S005_G01_D02_B01_T02,238,0.1,23,215,0.804908367224884,0.813252524039943,0.824009969190704
S005_G01_D02_B01_T03,237,0.1,23,214,0.855394358110981,0.894819955211896,0.87891766679093
S005_G01_D02_B02_T01,240,0.1,24,216,0.9709625567868,0.923528031183898,0.972253475783629
S005_G01_D02_B02_T02,235,0.1,23,212,0.895068978904811,0.905165838293886,0.901554387344564
S005_G01_D02_B02_T03,239,0.1,23,216,0.981834427749584,0.97890247800099,0.980600699351729
S005_G01_D02_B03_T01,238,0.1,23,215,0.932995714980174,0.937961592134984,0.931057254262322
S005_G01_D02_B03_T02,240,0.1,24,216,0.934716614223753,0.943096796440982,0.933398044258727
S005_G01_D02_B03_T03,240,0.1,24,216,0.904686328986368,0.849426664429183,0.90507106405317
S006_G01_D01_B01_T01,214,0.1,21,193,0.595978779424893,0.611520338870138,0.553885093701896
S006_G01_D01_B01_T02,215,0.1,21,194,0.706118743891938,0.733638680546208,0.661178970534521
S006_G01_D01_B01_T03,212,0.1,21,191,0.803452932426197,0.813267668660048,0.802885334947971
S006_G01_D01_B02_T01,213,0.1,21,192,0.696932825408813,0.73342853523272,0.702945025814646
S006_G01_D01_B02_T02,215,0.1,21,194,0.806649899549456,0.875500493879896,0.787736204638831
S006_G01_D01_B02_T03,213,0.1,21,192,0.675777860100174,0.74242253232321,0.750119303101785
S006_G01_D01_B03_T01,214,0.1,21,193,0.871542381330898,0.893314163203644,0.883101000958216
S006_G01_D01_B03_T02,216,0.1,21,195,0.802460241801534,0.750150388889155,0.816592584307857
S006_G01_D01_B03_T03,216,0.1,21,195,0.774701361447295,0.797747841382164,0.868177979901599
S006_G01_D02_B01_T01,216,0.1,21,195,0.679295966318153,0.699143369720451,0.714916714165282
S006_G01_D02_B01_T02,217,0.1,21,196,0.552556900573482,0.54570913195583,0.519966352431072
S006_G01_D02_B01_T03,217,0.1,21,196,0.707641208552421,0.747706571977312,0.72282089950407
S006_G01_D02_B02_T01,215,0.1,21,194,0.774232785841667,0.77362651771831,0.793294414524263
S006_G01_D02_B02_T02,214,0.1,21,193,0.72165433806335,0.752435780750062,0.723511759169876
S006_G01_D02_B02_T03,215,0.1,21,194,0.798828150335539,0.792276003884409,0.786310563678211
S006_G01_D02_B03_T01,215,0.1,21,194,0.80239785645101,0.868923860806901,0.760824492156342
S006_G01_D02_B03_T02,214,0.1,21,193,0.81675838276442,0.881230141720018,0.776215958694197
S006_G01_D02_B03_T03,216,0.1,21,195,0.898395399348247,0.902059958708528,0.89187268564
S007_G01_D01_B01_T01,208,0.1,20,188,0.913784216925301,0.851303042335718,0.923901273478662
S007_G01_D01_B01_T02,206,0.1,20,186,0.968727687114596,0.966429015130204,0.970926635019413
S007_G01_D01_B01_T03,205,0.1,20,185,0.937620359046031,0.93982955006401,0.941743030152044
S007_G01_D01_B02_T01,205,0.1,20,185,0.877437753735518,0.876924180186283,0.869011584629315
S007_G01_D01_B02_T02,206,0.1,20,186,0.971961406942421,0.979417125076444,0.978570303893248
S007_G01_D01_B02_T03,206,0.1,20,186,0.952930279881628,0.961348911067796,0.95674118596105
S007_G01_D01_B03_T01,205,0.1,20,185,0.848619716147538,0.867869461013814,0.879258453274386
S007_G01_D01_B03_T02,207,0.1,20,187,0.903947254980865,0.925059756518397,0.909735800837852
S007_G01_D01_B03_T03,206,0.1,20,186,0.86269177481224,0.884800407835097,0.873650904402743
S007_G01_D02_B01_T01,210,0.1,21,189,0.969768179863475,0.974210107907848,0.9687548542989
S007_G01_D02_B01_T02,209,0.1,20,189,0.921658325405473,0.888891689685072,0.925509108104286
S007_G01_D02_B01_T03,209,0.1,20,189,0.86270084401751,0.82998502977191,0.867774597544944
S007_G01_D02_B02_T01,209,0.1,20,189,0.747644071838487,0.735067556956846,0.767433561057256
S007_G01_D02_B02_T02,206,0.1,20,186,0.594165019233865,0.582846003223067,0.592117658343276
S007_G01_D02_B02_T03,206,0.1,20,186,0.837875110091525,0.843220043312963,0.83848687457618
S007_G01_D02_B03_T01,206,0.1,20,186,0.768390437731883,0.827251963070828,0.792202843769642
S007_G01_D02_B03_T02,205,0.1,20,185,0.744157465017547,0.744316064342219,0.753367143749601
S007_G01_D02_B03_T03,206,0.1,20,186,0.841299785138387,0.910191233880065,0.847978570505025
S008_G01_D01_B01_T01,245,0.1,24,221,0.985366429393521,0.986142823074146,0.983213525539463
S008_G01_D01_B01_T02,253,0.1,25,228,0.978001841087827,0.97451640910424,0.978026928140807
S008_G01_D01_B01_T03,252,0.1,25,227,0.86645454044403,0.870166850808232,0.893465609404692
S008_G01_D01_B02_T01,254,0.1,25,229,0.986211369349818,0.975668373376753,0.988556211791519
S008_G01_D01_B02_T02,255,0.1,25,230,0.971804811998089,0.974210977882343,0.974928550226547
S008_G01_D01_B02_T03,250,0.1,25,225,0.882519042859337,0.88684824693282,0.895036607674357
S008_G01_D01_B03_T01,247,0.1,24,223,0.983167109240002,0.98358738638981,0.981557007196878
S008_G01_D01_B03_T02,248,0.1,24,224,0.985649919784302,0.983488985396446,0.98439719601385
S008_G01_D01_B03_T03,244,0.1,24,220,0.953135117978915,0.942243959793117,0.949307084741357
S008_G01_D02_B01_T01,276,0.1,27,249,0.991399437618814,0.991256996490301,0.991885857460914
S008_G01_D02_B01_T02,273,0.1,27,246,0.951680495528207,0.945842431763972,0.925919478140696
S008_G01_D02_B01_T03,274,0.1,27,247,0.982011560505267,0.972594908706467,0.983616630452328
S008_G01_D02_B02_T01,272,0.1,27,245,0.958759090872257,0.958649263098509,0.9649782048594
S008_G01_D02_B02_T02,267,0.1,26,241,0.859015645534746,0.851746011320265,0.885382600157878
S008_G01_D02_B02_T03,264,0.1,26,238,0.843425612430485,0.848625916110003,0.867896413028144
S008_G01_D02_B03_T01,271,0.1,27,244,0.989982708784735,0.971330315732705,0.989080790146329
S008_G01_D02_B03_T02,264,0.1,26,238,0.905063257519215,0.928580301174503,0.910704074550144
S008_G01_D02_B03_T03,264,0.1,26,238,0.981687367205217,0.98201592199599,0.986170204498964
S009_G03_D01_B01_T01,254,0.1,25,229,0.758980738293362,0.764377303013929,0.765403993282843
S009_G03_D01_B01_T02,253,0.1,25,228,0.727356383267191,0.739426918287228,0.739675341549027
S009_G03_D01_B01_T03,250,0.1,25,225,0.813354395171958,0.813091357082214,0.837002535897309
S009_G03_D01_B02_T01,247,0.1,24,223,0.83718317085801,0.831194835730078,0.829361097727307
S009_G03_D01_B02_T02,248,0.1,24,224,0.772177086766043,0.782481021462456,0.785063751272916
S009_G03_D01_B02_T03,249,0.1,24,225,0.807187585612934,0.82061639759095,0.839464298821487
S009_G03_D01_B03_T01,251,0.1,25,226,0.816448986931191,0.829444678946812,0.818295448310948
S009_G03_D01_B03_T02,245,0.1,24,221,0.859363809141669,0.850701300217492,0.855614492795071
S009_G03_D01_B03_T03,247,0.1,24,223,0.769773125560743,0.762572107796159,0.778737475667836
S009_G03_D02_B01_T01,251,0.1,25,226,0.784309963451987,0.788606971033483,0.80461944785865
S009_G03_D02_B01_T02,245,0.1,24,221,0.807268647066568,0.789361809144133,0.828246522374681
S009_G03_D02_B01_T03,243,0.1,24,219,0.865944486759551,0.869216532867604,0.888624308693804
S009_G03_D02_B02_T01,252,0.1,25,227,0.847441707478316,0.873329925175132,0.846018159196729
S009_G03_D02_B02_T02,251,0.1,25,226,0.881335817131527,0.891011254276159,0.880201342971252
S009_G03_D02_B02_T03,249,0.1,24,225,0.88304452232555,0.876123190672252,0.905969025515922
S009_G03_D02_B03_T01,244,0.1,24,220,0.635312671361782,0.608738957447688,0.636078510560168
S009_G03_D02_B03_T02,245,0.1,24,221,0.874753081224629,0.885810882281336,0.881308166163329
S009_G03_D02_B03_T03,241,0.1,24,217,0.868402954748276,0.90361418998578,0.889752823621736
S010_G01_D01_B01_T02,237,0.1,23,214,0.610081381537096,0.622476181425598,0.615787223120022
S010_G01_D01_B01_T03,236,0.1,23,213,0.592502718721053,0.600958868022038,0.593704917049692
S010_G01_D01_B02_T01,237,0.1,23,214,0.609882243352832,0.617126105037635,0.615823498082183
S010_G01_D01_B02_T02,234,0.1,23,211,0.601198730957879,0.597847862000435,0.60786400894808
S010_G01_D01_B02_T03,233,0.1,23,210,0.450945626966605,0.472068513824668,0.458002777346412
S010_G01_D01_B03_T01,234,0.1,23,211,0.480733546232556,0.481598561593889,0.475647615385845
S010_G01_D01_B03_T02,233,0.1,23,210,0.588441443090738,0.568372608872478,0.596910895751706
S010_G01_D01_B03_T03,231,0.1,23,208,0.604213292964002,0.535434587711873,0.606567746021382
S010_G01_D02_B01_T01,233,0.1,23,210,0.59278373303058,0.655853849216228,0.594457753568383
S010_G01_D02_B01_T02,227,0.1,22,205,0.641679101959503,0.634774663240439,0.638362729907374
S010_G01_D02_B02_T01,228,0.1,22,206,0.632248098834649,0.655568226179637,0.629058229067417
S010_G01_D02_B02_T02,233,0.1,23,210,0.776922568058523,0.811952813746364,0.768981858662313
S010_G01_D02_B02_T03,231,0.1,23,208,0.651685038789813,0.665907328386705,0.657151988257796
S010_G01_D02_B03_T01,229,0.1,22,207,0.730138351178857,0.743644410106954,0.719690569545786
S010_G01_D02_B03_T02,228,0.1,22,206,0.629892707952198,0.591685566363563,0.676485745148254
S010_G01_D02_B03_T03,228,0.1,22,206,0.648525089731929,0.658188772926283,0.649497227209152
S011_G01_D01_B01_T01,217,0.1,21,196,0.728852096211959,0.713282091110276,0.734172424770121
S011_G01_D01_B01_T02,219,0.1,21,198,0.43539005870129,0.453462502217351,0.458234289084779
S011_G01_D01_B01_T03,220,0.1,22,198,0.56845715673031,0.581359962703064,0.568071150162323
S011_G01_D01_B02_T01,220,0.1,22,198,0.368657618041763,0.377678841801993,0.388115911874097
S011_G01_D01_B02_T02,219,0.1,21,198,0.372632850777947,0.384661977428628,0.370492942632635
S011_G01_D01_B02_T03,219,0.1,21,198,0.281863377316728,0.356427344643909,0.286762700957956
S011_G01_D01_B03_T01,218,0.1,21,197,0.359606881140365,0.393075143855135,0.353997162444514
S011_G01_D01_B03_T02,218,0.1,21,197,0.34099096288438,0.334807902647935,0.291582221169567
S011_G01_D01_B03_T03,218,0.1,21,197,0.248680079116188,0.294086125806986,0.237409883452961
S011_G01_D02_B01_T01,221,0.1,22,199,0.546870125931567,0.536290424191664,0.539717137544153
S011_G01_D02_B01_T02,221,0.1,22,199,0.318997130710629,0.339314746497492,0.356276265114803
S011_G01_D02_B01_T03,220,0.1,22,198,0.381304567861654,0.437107008669625,0.363287697219558
S011_G01_D02_B02_T01,216,0.1,21,195,0.347962979381869,0.346046078416562,0.340667236637946
S011_G01_D02_B02_T02,217,0.1,21,196,0.347187073667708,0.341816197360695,0.321777663071433
S011_G01_D02_B02_T03,217,0.1,21,196,0.355403465991284,0.329126979885741,0.348476399570216
S011_G01_D02_B03_T01,217,0.1,21,196,0.463383458526231,0.452655855545454,0.371720883748234
S011_G01_D02_B03_T02,215,0.1,21,194,0.502411733349237,0.545311378873243,0.49432516473562
S011_G01_D02_B03_T03,215,0.1,21,194,0.326771904090207,0.359605895448109,0.340748881792416
S012_G01_D01_B01_T01,207,0.1,20,187,0.828091825852256,0.842631017600774,0.835609386067474
S012_G01_D01_B01_T02,210,0.1,21,189,0.824095408865339,0.83122216556987,0.83674584276578
S012_G01_D01_B01_T03,206,0.1,20,186,0.817443238583806,0.833016368065045,0.808018008799309
S012_G01_D01_B02_T01,209,0.1,20,189,0.756728811637246,0.772122121758873,0.777623650389373
S012_G01_D01_B02_T02,209,0.1,20,189,0.915039156992956,0.918731146109971,0.910969332190202
S012_G01_D01_B02_T03,208,0.1,20,188,0.956714086627321,0.955884192303647,0.964821937549693
S012_G01_D01_B03_T01,210,0.1,21,189,0.846311341995663,0.87645794217238,0.841691131453673
S012_G01_D01_B03_T03,213,0.1,21,192,0.770984455368467,0.806812060099851,0.78628083025504
S012_G01_D02_B01_T01,213,0.1,21,192,0.87982541035472,0.88788965705865,0.89393538633728
S012_G01_D02_B01_T02,219,0.1,21,198,0.859493491108989,0.862847033193193,0.884957830463497
S012_G01_D02_B01_T03,219,0.1,21,198,0.702101526056511,0.723733606848618,0.71509444363424
S012_G01_D02_B02_T01,219,0.1,21,198,0.782766234142488,0.79178476107473,0.778664721727059
S012_G01_D02_B02_T02,219,0.1,21,198,0.726735109942719,0.716259485407974,0.738511020571469
S012_G01_D02_B02_T03,220,0.1,22,198,0.734178863139058,0.72318258117622,0.736214479373968
S012_G01_D02_B03_T01,219,0.1,21,198,0.89981047560257,0.866020842822288,0.904216978675888
S012_G01_D02_B03_T02,221,0.1,22,199,0.855658595668765,0.839446356062262,0.869738952086995
S012_G01_D02_B03_T03,222,0.1,22,200,0.688183129425331,0.712196539538164,0.708561318115854
S013_G03_D01_B01_T03,249,0.1,24,225,0.665101877465008,0.679615950558908,0.667541891491545
S013_G03_D01_B02_T01,248,0.1,24,224,0.688034021280738,0.71438122069778,0.679341394601708
S013_G03_D01_B02_T02,246,0.1,24,222,0.616799992867559,0.610836332112398,0.62762987501326
S013_G03_D01_B02_T03,247,0.1,24,223,0.671423232044488,0.686396275240366,0.662358131269327
S013_G03_D01_B03_T01,249,0.1,24,225,0.624477491294478,0.644123272530849,0.630810753649856
S013_G03_D01_B03_T02,247,0.1,24,223,0.656483429124098,0.655018643029051,0.667174295201129
S013_G03_D01_B03_T03,249,0.1,24,225,0.655068884520856,0.662959898482971,0.655587209004524
S013_G03_D02_B01_T01,249,0.1,24,225,0.545151548478894,0.494339924094584,0.534556650533859
S013_G03_D02_B01_T02,247,0.1,24,223,0.505133091178847,0.499794212924125,0.461311645403795
S013_G03_D02_B01_T03,247,0.1,24,223,0.510822389769202,0.501944731319272,0.520987170836876
S013_G03_D02_B02_T01,246,0.1,24,222,0.564245490300698,0.578743010177969,0.569156614829932
S013_G03_D02_B02_T02,245,0.1,24,221,0.599406024893193,0.596189718497162,0.594328569791586
S013_G03_D02_B02_T03,245,0.1,24,221,0.572262464207842,0.580358991519882,0.567631438470102
S013_G03_D02_B03_T01,247,0.1,24,223,0.578655625608429,0.577729151568123,0.563185059242123
S013_G03_D02_B03_T02,246,0.1,24,222,0.578370129443118,0.580742153475752,0.585893292907526
S013_G03_D02_B03_T03,247,0.1,24,223,0.559476165107895,0.534969057946437,0.561170323324548
S014_G01_D01_B01_T01,180,0.1,18,162,0.57450928719948,0.557258102859611,0.574163822744194
S014_G01_D01_B01_T02,183,0.1,18,165,0.720584119326979,0.753305639062361,0.714975699086651
S014_G01_D01_B01_T03,185,0.1,18,167,0.578223634475119,0.594306475599582,0.571078197020179
S014_G01_D01_B02_T01,188,0.1,18,170,0.545521338294746,0.557198217291569,0.526180858620611
S014_G01_D01_B02_T02,188,0.1,18,170,0.580745269025439,0.577026411545488,0.577805614054022
S014_G01_D01_B02_T03,189,0.1,18,171,0.632059116394314,0.633211923686985,0.679458173341545
S014_G01_D01_B03_T01,188,0.1,18,170,0.67405302273487,0.675411859692458,0.671425350283669
S014_G01_D01_B03_T02,191,0.1,19,172,0.488655384803801,0.461981053134409,0.519290029053846
S014_G01_D01_B03_T03,189,0.1,18,171,0.518633778758006,0.510648477592178,0.523208628402286
S014_G01_D02_B01_T01,195,0.1,19,176,0.637541789071208,0.635442037777456,0.620664352187574
S014_G01_D02_B01_T02,196,0.1,19,177,0.584318993660918,0.619827743910093,0.583361458928661
S014_G01_D02_B01_T03,195,0.1,19,176,0.708635188338007,0.723536615252063,0.720613874592459
S014_G01_D02_B02_T01,197,0.1,19,178,0.525240160590261,0.603964239063639,0.533272633706473
S014_G01_D02_B02_T02,195,0.1,19,176,0.634878018719962,0.63715966021005,0.594782003565488
S014_G01_D02_B02_T03,195,0.1,19,176,0.549309636190822,0.560549901385372,0.552693614369904
S014_G01_D02_B03_T01,197,0.1,19,178,0.607171725349661,0.603478284416234,0.593776789397725
S014_G01_D02_B03_T02,195,0.1,19,176,0.830914878216493,0.579092929534701,0.825588413363871
S014_G01_D02_B03_T03,197,0.1,19,178,0.75565571436347,0.754169582291664,0.784004732528706
S015_G01_D01_B01_T01,185,0.1,18,167,0.855304698223532,0.866142546305566,0.867965748880027
S015_G01_D01_B01_T02,204,0.1,20,184,0.726562107706966,0.725793928593205,0.744659143803324
S015_G01_D01_B01_T03,207,0.1,20,187,0.837958405502102,0.842349996785028,0.881049516518646
S015_G01_D01_B02_T01,210,0.1,21,189,0.894641356233173,0.875514462268459,0.886435140566374
S015_G01_D01_B02_T02,215,0.1,21,194,0.895870279787919,0.918278993131853,0.885481127093063
S015_G01_D01_B02_T03,215,0.1,21,194,0.858720680031665,0.867511680284992,0.866590678440026
S015_G01_D01_B03_T01,218,0.1,21,197,0.781614897255427,0.789462008642463,0.777091346363622
S015_G01_D01_B03_T02,223,0.1,22,201,0.86785337578026,0.899931837974053,0.881541434116234
S015_G01_D01_B03_T03,219,0.1,21,198,0.865346370464513,0.873576148405276,0.875595606444027
S015_G01_D02_B01_T01,215,0.1,21,194,0.839432152520336,0.815829811862511,0.854766962898678
S015_G01_D02_B01_T02,214,0.1,21,193,0.85849048301437,0.860365916589616,0.857929001382486
S015_G01_D02_B01_T03,216,0.1,21,195,0.817983670271918,0.825169083798462,0.814499634801876
S015_G01_D02_B02_T01,208,0.1,20,188,0.84807737116616,0.877328082575768,0.86250432691025
S015_G01_D02_B02_T02,215,0.1,21,194,0.860430182237579,0.851339618442896,0.852366936097263
S015_G01_D02_B02_T03,217,0.1,21,196,0.860334661640539,0.856134807252451,0.867905155063519
S015_G01_D02_B03_T01,223,0.1,22,201,0.753553544614979,0.718630805374711,0.765589832289694
S015_G01_D02_B03_T02,225,0.1,22,203,0.803085792500606,0.788640119757168,0.804737859194854
S015_G01_D02_B03_T03,231,0.1,23,208,0.924925892910851,0.911377678327614,0.91806237366522
S016_G01_D01_B01_T01,234,0.1,23,211,0.603945707026819,0.588619546202588,0.6167179368918
S016_G01_D01_B01_T02,232,0.1,23,209,0.702627250435415,0.724430472684494,0.733453969903713
S016_G01_D01_B01_T03,229,0.1,22,207,0.72755011060047,0.729037412862328,0.722048208327078
S016_G01_D01_B02_T01,227,0.1,22,205,0.733190820278778,0.771575283303461,0.72799463457148
S016_G01_D01_B02_T02,230,0.1,23,207,0.710572444475789,0.719965145951105,0.724568157766543
S016_G01_D01_B02_T03,229,0.1,22,207,0.742969354977803,0.755430272463179,0.759391471283875
